movie_id,title,genres,release_year,imdb_id,tmdb_id,wikidata_id,wikidata_label,wikidata_description,release_date,countries,languages,directors,screenwriters,cast_members,series,wikidata_genres
206793,A Slice of Lynch (2007),Documentary,2007,tt1139630,460277,,,,,,,,,,,
206805,In the Shadow of the Moon (2019),Crime|Mystery|Sci-Fi,2019,tt8110640,530382,,,,,,,,,,,
206845,The Laundromat (2019),Comedy|Crime|Drama,2019,tt5865326,517909,,,,,,,,,,,
206857,The Irishman (2019),Crime|Drama,2019,tt1302006,398978,,,,,,,,,,,
206933,Love. Love. Love. (2013),(no genres listed),2013,tt2902316,514909,,,,,,,,,,,
206937,Bliss (2019),Horror,2019,tt9026524,586586,,,,,,,,,,,
206939,Undone (2019),Animation|Drama|Sci-Fi,2019,tt8101850,633190,,,,,,,,,,,
206959,Frozen II (2019),Adventure|Animation|Children|Comedy|Fantasy,2019,tt4520988,330457,,,,,,,,,,,
207023,10 Minutes Gone (2019),Action|Crime|Mystery|Thriller,2019,tt8809652,552865,,,,,,,,,,,
207059,Soni (2019),Crime|Drama,2019,tt6078866,539036,,,,,,,,,,,
207117,Jay and Silent Bob Reboot (2019),Comedy,2019,tt6521876,440762,,,,,,,,,,,
207189,The Addams Family (2019),Animation|Children|Comedy|Fantasy|Horror,2019,tt1620981,481084,,,,,,,,,,,
207199,Along Came the Devil 2,Horror|Thriller,,tt9652888,610743,,,,,,,,,,,
207233,Jumanji: The Next Level (2019),Action|Adventure|Comedy|Fantasy,2019,tt7975244,512200,,,,,,,,,,,
207301,The Weeping Woman (2019),(no genres listed),2019,tt10767168,617708,,,,,,,,,,,
207309,Fractured (2019),Thriller,2019,tt4332232,568091,,,,,,,,,,,
207311,Last Christmas (2019),Comedy|Romance,2019,tt8623904,549053,,,,,,,,,,,
207313,Knives Out (2019),Comedy|Crime|Drama|Mystery|Thriller,2019,tt8946378,546554,,,,,,,,,,,
207339,Venus in Furs (1969),Horror|Thriller,1969,tt0064789,28287,,,,,,,,,,,
207343,The Forest of Love (2019),Drama|Horror|Mystery|Thriller,2019,tt10987544,631997,,,,,,,,,,,
207357,The Rising Hawk (2019),Action|Drama,2019,tt7439064,468816,,,,,,,,,,,
207405,Doctor Sleep (2019),Horror,2019,tt5606664,501170,,,,,,,,,,,
207439,Virus (2019),Drama|Thriller,2019,tt8941440,585261,,,,,,,,,,,
207632,An Officer and a Spy (2019),Drama,2019,tt2398149,399121,,,,,,,,,,,
207638,La belle époque (2019),Comedy|Drama,2019,tt9172422,595975,,,,,,,,,,,
207642,Kabir Singh (2019),Action|Drama|Romance,2019,tt8983202,577328,,,,,,,,,,,
207652,The Psychotronic Man (1980),Horror|Sci-Fi,1980,tt0164143,100662,,,,,,,,,,,
207690,Seventeen (2019),Drama,2019,tt8988748,623627,,,,,,,,,,,
207796,The Aeronauts (2019),Action|Adventure|Drama|Thriller,2019,tt6141246,514921,,,,,,,,,,,
207830,Terminator: Dark Fate (2019),Action|Sci-Fi,2019,tt6450804,290859,,,,,,,,,,,
207834,Jenny Slate: Stage Fright (2019),Comedy|Documentary,2019,tt10971520,637627,,,,,,,,,,,
207888,Black and Blue (2019),Action|Crime|Drama,2019,tt7390646,578189,,,,,,,,,,,
208040,Sorry We Missed You (2019),Drama,2019,tt8359816,522369,,,,,,,,,,,
208096,Harriet (2019),Drama,2019,tt4648786,506528,,,,,,,,,,,
208108,Dark Waters (2019),Drama,2019,tt9071322,552178,,,,,,,,,,,
208160,Balablok (1972),Animation,1972,tt0229229,307026,,,,,,,,,,,
208205,Star Wars: The Rise of Skywalker (2019),Action|Adventure|Sci-Fi,2019,tt2527338,181812,,,,,,,,,,,
208251,In Search of Darkness (2019),Documentary,2019,tt9442842,586577,,,,,,,,,,,
208289,Richard Jewell (2019),Drama,2019,tt3513548,292011,,,,,,,,,,,
208385,Holiday in the Wild (2019),Drama|Romance,2019,tt8510488,531438,,,,,,,,,,,
208435,Super 30 (2019),Drama,2019,tt7485048,534075,,,,,,,,,,,
208443,The Elephant Queen (2019),Documentary,2019,tt6722976,541572,,,,,,,,,,,
208469,Just Mercy (2019),Drama,2019,tt4916630,522212,,,,,,,,,,,
208621,Color Out of Space (2019),Horror|Sci-Fi,2019,tt5073642,548473,,,,,,,,,,,
208639,The Village in the Woods (2019),Horror|Thriller,2019,tt5053156,510510,,,,,,,,,,,
208655,The Coldest Game (2019),(no genres listed),2019,tt6445414,585759,,,,,,,,,,,
208703,1917 (2019),Drama|War,2019,tt8579674,530915,,,,,,,,,,,
208707,Pillertrillaren (1994),Comedy|Romance,1994,tt0110835,124537,,,,,,,,,,,
208709,The Dog Trick (2002),Comedy|Drama|Romance,2002,tt0268374,18225,,,,,,,,,,,
208715,Let It Snow (2019),Comedy|Romance,2019,tt1950235,295151,,,,,,,,,,,
208731,The Vampires of Poverty (1977),Documentary,1977,tt0225033,129075,,,,,,,,,,,
208737,Midway (2019),Action|Drama|War,2019,tt6924650,522162,,,,,,,,,,,
208745,Hell House LLC III: Lake of Fire (2019),Horror,2019,tt10675136,614722,,,,,,,,,,,
208747,The Good Liar (2019),Drama|Mystery,2019,tt5563334,511322,,,,,,,,,,,
208765,Picture a Perfect Christmas (2019),Romance,2019,tt10553910,626323,,,,,,,,,,,
208773,I Lost My Body (2019),Animation|Drama,2019,tt9806192,586940,,,,,,,,,,,
208800,Lady and the Tramp (2019),Comedy|Romance,2019,tt8096832,512895,,,,,,,,,,,
208802,Minion Scouts (2019),(no genres listed),2019,tt10627776,624995,,,,,,,,,,,
208807,Queen & Slim (2019),Drama|Romance,2019,tt8722346,536743,,,,,,,,,,,
208825,Yellow Flowers On Green Grass (2015),Drama,2015,tt4669954,361996,,,,,,,,,,,
208885,The Mandela Effect (2019),Drama|Sci-Fi|Thriller,2019,tt6544220,491037,,,,,,,,,,,
208913,Apollo: The Forgotten Films (2019),Documentary,2019,tt10219384,617216,,,,,,,,,,,
208939,Klaus (2019),Adventure|Animation|Children|Comedy,2019,tt4729430,508965,,,,,,,,,,,
209021,Quentin Durward (1955),Adventure|Romance,1955,tt0048528,76231,,,,,,,,,,,
209159,Window of the Soul (2001),Documentary,2001,tt0297986,63407,,,,,,,,,,,
209173,A Beautiful Day in the Neighborhood (2019),Drama,2019,tt3224458,501907,,,,,,,,,,,
209213,The Knight Before Christmas (2019),Comedy|Romance,2019,tt10060094,611207,,,,,,,,,,,
209315,Little Women (2019),Drama|Romance,2019,tt3281548,331482,,,,,,,,,,,
209333,"Bikram: Yogi, Guru, Predator (2019)",Crime|Documentary,2019,tt10883004,621753,,,,,,,,,,,
209423,The Cleansing Hour (2019),Horror,2019,tt8009906,608994,,,,,,,,,,,
209497,The Vast of Night (2019),Fantasy|Mystery|Sci-Fi,2019,tt6803046,565743,,,,,,,,,,,
209525,Mike Birbiglia: The New One (2019),Comedy,2019,tt11163014,642739,,,,,,,,,,,
209559,The Inland Sea (1991),(no genres listed),1991,tt0104510,367453,,,,,,,,,,,
209595,Waiting for the Barbarians (2019),Drama,2019,tt6149154,505707,,,,,,,,,,,
209801,The Kacey Musgraves Christmas Show (2019),(no genres listed),2019,tt11225428,645362,,,,,,,,,,,
209915,Rider on the Rain (1970),Crime|Thriller,1970,tt0064791,27889,,,,,,,,,,,
209917,Bombshell (2019),Drama,2019,tt6394270,525661,,,,,,,,,,,
209965,Uncut Gems (2019),Comedy|Crime|Drama|Thriller,2019,tt5727208,473033,,,,,,,,,,,
210023,Beck 14 - Annonsmannen (2002),(no genres listed),2002,tt0306530,263116,,,,,,,,,,,
210071,Once Upon a Time in China V (1994),Action,1994,tt0110073,42287,,,,,,,,,,,
210175,Togo (2019),Adventure|Children|Drama,2019,tt5116302,606856,,,,,,,,,,,
210177,"It's Christmas, Carol! (2012)",Children|Fantasy,2012,tt2181853,151071,,,,,,,,,,,
210271,6 Underground (2019),Action|Adventure|Thriller,2019,tt8106534,509967,,,,,,,,,,,
210449,League of Legends Origins (2019),Documentary,2019,tt11131032,639834,,,,,,,,,,,
210455,Gretel & Hansel (2020),Fantasy|Horror|Thriller,2020,tt9086228,542224,,,,,,,,,,,
210539,Don't F**k With Cats: Hunting an Internet Killer (2019),Documentary,2019,tt11318602,656594,,,,,,,,,,,
210569,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn) (2020),Action|Adventure|Crime,2020,tt7713068,495764,,,,,,,,,,,
210571,Fantasy Island (2020),Fantasy|Horror|Sci-Fi,2020,tt0983946,539537,,,,,,,,,,,
210573,The King's Man (2020),Action|Adventure|Comedy,2020,tt6856242,476669,,,,,,,,,,,
210577,Sonic the Hedgehog (2020),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2020,tt3794354,454626,,,,,,,,,,,
210641,Arctic Dogs (2019),Adventure|Animation|Comedy,2019,tt4426464,416153,,,,,,,,,,,
210659,Battlestar Galactica (1978),Adventure|Sci-Fi,1978,tt0077215,148980,,,,,,,,,,,
210777,Buddies (1985),Drama,1985,tt0088864,259433,,,,,,,,,,,
210825,Duck Dodgers in the 24½th Century (1953),Animation|Comedy|Sci-Fi,1953,tt0045709,67409,,,,,,,,,,,
210841,Shelby American (2019),Documentary,2019,tt10922508,648090,,,,,,,,,,,
210847,Bloodshot (2020),Action|Drama|Fantasy|Sci-Fi,2020,tt1634106,338762,,,,,,,,,,,
210849,The Call of the Wild (2020),Adventure|Children|Drama,2020,tt7504726,481848,,,,,,,,,,,
210851,Emma (2020),Comedy|Drama,2020,tt9214832,556678,,,,,,,,,,,
210859,Run (2020),Thriller,2020,tt8633478,546121,,,,,,,,,,,
210861,The Gentlemen (2020),Action|Crime,2020,tt8367814,522627,,,,,,,,,,,
210865,Bad Boys for Life (2020),Action|Crime|Thriller,2020,tt1502397,38700,,,,,,,,,,,
210867,Underwater (2020),Action|Horror,2020,tt5774060,443791,,,,,,,,,,,
210869,My Spy (2020),Action|Children|Comedy,2020,tt8242084,592834,,,,,,,,,,,
210873,Invasion (2020),Action|Sci-Fi,2020,tt8060328,514207,,,,,,,,,,,
210939,KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson (2019),Adventure|Animation|Comedy|Fantasy,2019,tt9239552,532067,,,,,,,,,,,
210973,Ip Man 4: The Finale (2019),Action|Drama,2019,tt2076298,449924,,,,,,,,,,,
211001,The Devil Lives Here (2016),Fantasy|Horror|Thriller,2016,tt4368086,389849,,,,,,,,,,,
211021,Ride Like a Girl (2019),Drama,2019,tt7600382,487291,,,,,,,,,,,
211245,We Summon the Darkness (2019),Horror|Thriller,2019,tt8058874,546724,,,,,,,,,,,
211379,Beach House (2018),Mystery|Thriller,2018,tt5192674,421879,,,,,,,,,,,
211385,Ölümlü Dünya (2018),Action|Children|Comedy,2018,tt7748244,499461,,,,,,,,,,,
211416,Девятая (2019),Adventure|Horror|Mystery|Thriller,2019,tt11253526,577028,,,,,,,,,,,
211428,Ana (2020),Comedy|Drama,2020,tt6865630,646453,,,,,,,,,,,
211472,Turtle Odyssey (2018),Documentary,2018,tt6728264,575728,,,,,,,,,,,
211586,The Reading Room (2005),Drama,2005,tt0446769,47516,,,,,,,,,,,
211594,Tommaso (2020),Drama,2020,tt9482230,575426,,,,,,,,,,,
211598,Minha Mãe é Uma Peça 3 (2019),Comedy,2019,tt10611372,620683,,,,,,,,,,,
211660,Sleeping with my Student (2019),Thriller,2019,tt10260534,644682,,,,,,,,,,,
211952,The Personal History of David Copperfield (2019),Drama,2019,tt6439020,520900,,,,,,,,,,,
211966,WHAT DID JACK DO? (2017),Crime|Drama,2017,tt11644096,528491,,,,,,,,,,,
212012,Miss Americana (2020),Documentary,2020,tt11388580,653567,,,,,,,,,,,
212016,Hair Love (2019),Animation|Children|Drama,2019,tt7129636,589739,,,,,,,,,,,
212022,I Am Maris: Portrait of a Young Yogi (2018),Documentary,2018,tt7492818,592564,,,,,,,,,,,
212024,The VelociPastor (2018),Action|Horror,2018,tt1843303,457712,,,,,,,,,,,
212066,The Heist of the Century (2020),Crime|Drama|Thriller,2020,tt10948718,609242,,,,,,,,,,,
212088,Horse Girl (2020),Drama|Thriller,2020,tt11388406,653601,,,,,,,,,,,
212227,A Sun (2019),Drama,2019,tt10883506,622951,,,,,,,,,,,
212281,Mulan (2020),Adventure|Drama|Fantasy,2020,tt4566758,337401,,,,,,,,,,,
212303,The Assistant (2020),Drama,2020,tt9000224,627463,,,,,,,,,,,
212305,A Sister (2018),Drama|Thriller,2018,tt8767544,575107,,,,,,,,,,,
212361,Sound of Metal (2019),Drama,2019,tt5363618,502033,,,,,,,,,,,
212371,The New Mutants (2020),Action|Horror|Sci-Fi,2020,tt4682266,340102,,,,,,,,,,,
212373,I'm Thinking of Ending Things,Drama|Horror|Thriller,,tt7939766,500840,,,,,,,,,,,
212387,The Translators (2019),Thriller,2019,tt6270534,477018,,,,,,,,,,,
212453,The Mad Ghoul (1943),Horror|Sci-Fi,1943,tt0036125,84234,,,,,,,,,,,
212461,The Invisible Man (2020),Horror|Sci-Fi|Thriller,2020,tt1051906,570670,,,,,,,,,,,
212573,Sala samobójców. Hejter,Drama|Romance|Thriller,,tt9506474,590854,,,,,,,,,,,
212577,Wackersdorf (2018),Drama,2018,tt7271882,505638,,,,,,,,,,,
212587,Spenser Confidential (2020),Crime|Drama|Mystery|Thriller,2020,tt8629748,581600,,,,,,,,,,,
212767,Profiles of Pleasure (1988),(no genres listed),1988,tt0093814,307074,,,,,,,,,,,
212833,Don't Hug Me I'm Scared 3 (2014),Animation|Fantasy|Horror,2014,tt4287118,300790,,,,,,,,,,,
212851,Buffaloed (2020),Comedy|Drama,2020,tt8647310,547012,,,,,,,,,,,
212853,VFW (2019),Action|Horror,2019,tt9894470,624779,,,,,,,,,,,
212869,To All the Boys: P.S. I Still Love You (2020),Comedy|Romance,2020,tt9354842,565426,,,,,,,,,,,
212883,Swallow (2020),Drama|Horror|Thriller,2020,tt8372298,586461,,,,,,,,,,,
213029,Escape from Mr. Lemoncello's Library (2017),Children|Fantasy,2017,tt5878476,476549,,,,,,,,,,,
213127,Isi & Ossi (2020),Comedy|Romance,2020,tt9806322,658760,,,,,,,,,,,
213129,The Night Clerk (2020),Crime|Drama,2020,tt7979142,526007,,,,,,,,,,,
213207,Onward (2020),Adventure|Animation|Children|Comedy|Fantasy,2020,tt7146812,508439,,,,,,,,,,,
213213,Impractical Jokers: The Movie (2020),Comedy,2020,tt9208444,566927,,,,,,,,,,,
213331,Cucuy: The Boogeyman (2018),Thriller,2018,tt8324462,552938,,,,,,,,,,,
213347,A Quiet Place Part II (2020),Drama|Sci-Fi|Thriller,2020,tt8332922,520763,,,,,,,,,,,
213355,Antlers (2020),Horror|Mystery,2020,tt7740510,516329,,,,,,,,,,,
213397,Promising Young Woman (2020),Crime|Drama|Thriller,2020,tt9620292,582014,,,,,,,,,,,
213477,Surrealissimo: The Trial of Salvador Dali (2002),Comedy|Drama,2002,tt0339751,46753,,,,,,,,,,,
213557,Die Känguru-Chroniken (2020),Comedy,2020,tt7749142,639564,,,,,,,,,,,
213585,The Way Back (2020),Drama,2020,tt8544498,529485,,,,,,,,,,,
213604,The Night House (2020),Horror|Thriller,2020,tt9731534,547565,,,,,,,,,,,
213892,The Hunt (2020),Action|Horror|Thriller,2020,tt8244784,514847,,,,,,,,,,,
213898,Never Rarely Sometimes Always (2020),Drama,2020,tt7772582,595671,,,,,,,,,,,
213906,The Table (2017),Comedy|Drama,2017,tt6430360,420513,,,,,,,,,,,
213914,Greyhound (2020),War,2020,tt6048922,516486,,,,,,,,,,,
213976,Lost Girls (2020),Drama|Mystery|Thriller,2020,tt3111426,567970,,,,,,,,,,,
213984,Eddie: Strongman (2015),Documentary,2015,tt4334636,379832,,,,,,,,,,,
213990,I Still Believe (2020),Drama,2020,tt9779516,585244,,,,,,,,,,,
213992,The Coma (2020),Action|Fantasy|Romance,2020,tt6087226,430155,,,,,,,,,,,
214032,Naruto Shippuden the Movie: The Will of Fire (2009),Action|Adventure|Animation|Comedy|Drama|Fantasy,2009,tt1481363,36728,,,,,,,,,,,
214260,The Irregular at Magic High School: The Girl Who Calls the Stars (2017),Action|Animation|Comedy|Sci-Fi,2017,tt6580380,431821,,,,,,,,,,,
214292,Human Capital (2020),Drama,2020,tt9185066,569711,,,,,,,,,,,
214320,Doctor Who: The Day of the Doctor (2013),Adventure|Sci-Fi,2013,tt2779318,313106,,,,,,,,,,,
214406,Friend Zone (2019),Romance,2019,tt9737688,582681,,,,,,,,,,,
214612,Miracle in Cell No. 7 (2019),Drama,2019,tt10431500,637920,,,,,,,,,,,
214698,Tom Segura: Ball Hog (2020),Comedy,2020,tt11861072,676601,,,,,,,,,,,
214744,One Year in a Life of Crime (1989),(no genres listed),1989,tt0382883,471842,,,,,,,,,,,
214772,Michael Jackson's Thriller (1983),Horror,1983,tt0088263,92060,,,,,,,,,,,
214776,Extraction (2020),Action|Thriller,2020,tt8936646,545609,,,,,,,,,,,
214832,The Impatient Alchemist (2002),(no genres listed),2002,tt0321175,127465,,,,,,,,,,,
214884,A Bad Son (1980),Drama,1980,tt0081678,61389,,,,,,,,,,,
214894,Arkansas (2020),Crime|Drama|Thriller,2020,tt9139586,560204,,,,,,,,,,,
214922,Love. Wedding. Repeat (2020),(no genres listed),2020,tt5096470,624808,,,,,,,,,,,
215089,Wasp Network (2020),Thriller,2020,tt6760876,451184,,,,,,,,,,,
215105,Only the Animals (2019),Drama|Thriller,2019,tt10409498,574321,,,,,,,,,,,
215117,Coffee & Kareem (2020),Action|Comedy,2020,tt9898858,615177,,,,,,,,,,,
215119,Chasing Trane (2017),Documentary,2017,tt4283892,411012,,,,,,,,,,,
215229,Trolls World Tour (2020),Adventure|Animation|Children|Comedy|Fantasy,2020,tt6587640,446893,,,,,,,,,,,
215241,How to Build a Girl (2019),Comedy,2019,tt4193072,572299,,,,,,,,,,,
215335,Justice League Dark: Apokolips War (2020),Action|Animation|Fantasy|Sci-Fi,2020,tt11079148,618344,,,,,,,,,,,
215525,Artemis Fowl (2020),Adventure|Children|Fantasy|Sci-Fi,2020,tt3089630,475430,,,,,,,,,,,
215527,The Half of It (2020),Comedy|Romance,2020,tt9683478,597219,,,,,,,,,,,
215611,Volition (2019),Sci-Fi|Thriller,2019,tt6385952,600348,,,,,,,,,,,
215615,Pink Floyd: Pulse (1995),Documentary,1995,tt0110758,24970,,,,,,,,,,,
215683,The Willoughbys (2020),Animation|Children|Comedy,2020,tt5206260,560044,,,,,,,,,,,
215685,Bad Trip (2020),Comedy,2020,tt9684220,578908,,,,,,,,,,,
215763,1BR (2019),Drama|Horror|Thriller,2019,tt7541106,611605,,,,,,,,,,,
215951,The Wretched (2020),Horror,2020,tt8305806,605804,,,,,,,,,,,
215971,The Rainbow (2019),Documentary,2019,tt10795414,638420,,,,,,,,,,,
216007,Dangerous Lies (2020),Thriller,2020,tt10183816,689723,,,,,,,,,,,
216071,We Go Way Back (2006),(no genres listed),2006,tt0468580,226274,,,,,,,,,,,
216107,A Secret Love (2020),Documentary,2020,tt3260524,687156,,,,,,,,,,,
216111,Murder to Mercy: The Cyntoia Brown Story (2020),Documentary,2020,tt9050898,690596,,,,,,,,,,,
216167,365 Days (2020),Drama|Romance,2020,tt10886166,664413,,,,,,,,,,,
216402,The King of Staten Island (2020),Comedy|Drama,2020,tt9686708,579583,,,,,,,,,,,
216408,Spaceship Earth (2020),Documentary,2020,tt11394188,653575,,,,,,,,,,,
216436,Four Steps in the Clouds (1942),Comedy|Drama,1942,tt0035230,65477,,,,,,,,,,,
216533,The Quarry (2020),Crime|Mystery|Thriller,2020,tt10151054,598215,,,,,,,,,,,
216671,Have a Good Trip: Adventures in Psychedelics (2020),Documentary,2020,tt12133722,673175,,,,,,,,,,,
216695,Redemption (2013),Documentary,2013,tt2201886,158394,,,,,,,,,,,
216745,The Wrong Missy (2020),Comedy|Romance,2020,tt9619798,582596,,,,,,,,,,,
216817,Scoob! (2020),Adventure|Animation|Children|Comedy|Mystery,2020,tt3152592,385103,,,,,,,,,,,
216845,Malang (2020),Action|Drama|Romance,2020,tt9877170,661043,,,,,,,,,,,
216859,Inheritance (2020),Drama|Mystery|Thriller,2020,tt7923220,602147,,,,,,,,,,,
216881,Capone (2020),Crime|Drama,2020,tt6199572,429422,,,,,,,,,,,
216963,Possessor (2020),Horror|Sci-Fi|Thriller,2020,tt5918982,435615,,,,,,,,,,,
217079,Patton Oswalt: I Love Everything (2020),Comedy,2020,tt12146952,696575,,,,,,,,,,,
217119,The Painter and the Thief (2020),Documentary,2020,tt11296058,654170,,,,,,,,,,,
217146,The Lovebirds (2020),Action|Comedy|Romance,2020,tt8851668,576156,,,,,,,,,,,
217395,Savages (1995),Comedy,1995,tt0114386,79178,,,,,,,,,,,
217465,Tenet (2020),Action|Thriller,2020,tt6723592,577922,,,,,,,,,,,
217511,Z (2019),Horror|Thriller,2019,tt8995218,623520,,,,,,,,,,,
217607,A Doggone Hollywood (2017),Children,2017,tt6315010,460871,,,,,,,,,,,
217629,Crip Camp: A Disability Revolution (2020),Documentary,2020,tt8923484,653725,,,,,,,,,,,
217655,Hamilton (2020),Drama,2020,tt8503618,556574,,,,,,,,,,,
217711,Georgetown (2019),Crime|Drama,2019,tt4669252,339395,,,,,,,,,,,
217899,7500 (2019),Drama|Thriller,2019,tt6436726,509585,,,,,,,,,,,
217905,Shirley (2020),Drama|Thriller,2020,tt8430598,547017,,,,,,,,,,,
217913,Becky (2020),Action|Thriller,2020,tt10314450,601844,,,,,,,,,,,
217997,The Insurrection (2020),Action,2020,tt11718728,702534,,,,,,,,,,,
218075,How the Cossacks Became Olympians (1978),Adventure|Animation|Comedy,1978,tt5524300,210155,,,,,,,,,,,
218525,Peninsula (2020),Action|Horror|Thriller,2020,tt8850222,581392,,,,,,,,,,,
218533,After the Curfew (1954),Drama,1954,tt0045997,172597,,,,,,,,,,,
218537,Palm Springs (2020),Comedy,2020,tt9484998,587792,,,,,,,,,,,
218551,Prince Harming (2019),Comedy|Drama,2019,tt7146874,706861,,,,,,,,,,,
218653,You Should Have Left (2020),Horror|Mystery,2020,tt8201852,514593,,,,,,,,,,,
218661,De amores y delitos: El alma del maíz (1995),Drama,1995,tt0826221,678177,,,,,,,,,,,
218679,Disclosure: Trans Lives On Screen (2020),Documentary,2020,tt8637504,653610,,,,,,,,,,,
218743,Force of Nature (2020),Action|Drama,2020,tt10308928,619592,,,,,,,,,,,
218867,Ava,Action|Crime|Drama|Mystery|Thriller,,tt8784956,539885,,,,,,,,,,,
218883,Nobody Knows I'm Here (2020),Drama,2020,tt10728764,698432,,,,,,,,,,,
218991,Superman: Man of Tomorrow (2020),Action|Animation|Sci-Fi,2020,tt11079116,618354,,,,,,,,,,,
218997,Irresistible (2020),Comedy|Drama,2020,tt9076562,595148,,,,,,,,,,,
219003,Athlete A (2020),Crime|Documentary,2020,tt11905462,684700,,,,,,,,,,,
219015,Eurovision Song Contest: The Story of Fire Saga (2020),Comedy,2020,tt8580274,531454,,,,,,,,,,,
219059,Archive (2020),Sci-Fi,2020,tt6882604,606234,,,,,,,,,,,
219083,Wall (1987),(no genres listed),1987,tt0094290,283871,,,,,,,,,,,
219444,The Outpost (2020),Action|Drama|War,2020,tt3833480,531876,,,,,,,,,,,
219597,Money Plane (2020),Action,2020,tt7286966,694919,,,,,,,,,,,
219669,Jim Jefferies: Intolerant (2020),Comedy,2020,tt12588160,718831,,,,,,,,,,,
219726,The Old Guard (2020),Action|Fantasy,2020,tt7556122,547016,,,,,,,,,,,
219800,Mrs. Serial Killer (2020),Thriller,2020,tt10230426,601807,,,,,,,,,,,
219994,The Father (2020),Drama,2020,tt10272386,600354,,,,,,,,,,,
220006,Looking for Mr. Right (2014),Children|Comedy|Drama|Romance,2014,tt3461912,279582,,,,,,,,,,,
220012,Royal New Year's Eve (2017),Comedy|Romance,2017,tt7654082,474979,,,,,,,,,,,
220056,Mucho Mucho Amor (2020),Documentary,2020,tt11378264,653735,,,,,,,,,,,
220208,I Can Quit Whenever I Want (2019),Comedy,2019,tt8806768,574370,,,,,,,,,,,
220362,Uncle Frank (2020),Drama,2020,tt11327514,634544,,,,,,,,,,,
220380,The Green Knight,Drama|Fantasy|Romance,,tt9243804,559907,,,,,,,,,,,
220528,Twelve Angry Men (1954),Drama,1954,tt0122737,269981,,,,,,,,,,,
220530,The Secret: Dare to Dream (2020),Drama|Romance,2020,tt4411584,550231,,,,,,,,,,,
220540,The Silencing (2020),Action|Crime|Thriller,2020,tt7149730,603119,,,,,,,,,,,
220544,Yummy (2019),Action|Comedy|Horror,2019,tt11054164,633604,,,,,,,,,,,
220724,Rogue (2020),Action,2020,tt11576124,718444,,,,,,,,,,,
220792,Project Power (2020),Action|Crime|Sci-Fi,2020,tt7550000,605116,,,,,,,,,,,
220818,Offering to the Storm (2020),Crime|Thriller,2020,tt7304824,673174,,,,,,,,,,,
220850,Target Number One (2020),Crime|Thriller,2020,tt1656177,526973,,,,,,,,,,,
220854,The Kissing Booth 2 (2020),Comedy|Romance,2020,tt9784456,583083,,,,,,,,,,,
220892,Like You Mean It (2015),Drama,2015,tt3627854,348294,,,,,,,,,,,
220920,Amulet (2020),Horror,2020,tt8332802,653615,,,,,,,,,,,
220922,The Rental (2020),Horror|Thriller,2020,tt10003008,587496,,,,,,,,,,,
221160,Spree (2020),(no genres listed),2020,tt11394332,653598,,,,,,,,,,,
221164,Ghosts of War (2020),Fantasy|Horror|Thriller|War,2020,tt6508228,608195,,,,,,,,,,,
221256,Lupin the 3rd: The First (2019),Action|Adventure|Animation,2019,tt10621032,614587,,,,,,,,,,,
221296,Last and First Men (2020),Documentary,2020,tt8015444,566038,,,,,,,,,,,
221396,Host (2020),Horror,2020,tt12749596,723072,,,,,,,,,,,
221426,Fanney Khan (2018),Comedy|Drama,2018,tt6384386,465651,,,,,,,,,,,
221548,On the Rocks,Comedy|Drama,,tt9606374,575417,,,,,,,,,,,
221564,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend (2020),Comedy,2020,tt10324166,683287,,,,,,,,,,,
221576,Enola Holmes,Drama|Mystery,,tt7846844,497582,,,,,,,,,,,
221628,Uncle Tom (2020),Documentary,2020,tt9708358,711340,,,,,,,,,,,
221660,Work It (2020),Comedy,2020,tt10276470,612706,,,,,,,,,,,
221690,The Tax Collector (2020),Action|Crime|Drama|Thriller,2020,tt8461224,531499,,,,,,,,,,,
221850,#Alive (2020),Action|Horror|Thriller,2020,tt10620868,614696,,,,,,,,,,,
221854,Mélancolie ouvrière (2018),Drama,2018,tt6835680,497767,,,,,,,,,,,
221886,Shiva Baby (2020),(no genres listed),2020,tt11317142,664300,,,,,,,,,,,
222011,Greenland (2020),Action|Sci-Fi|Thriller,2020,tt7737786,524047,,,,,,,,,,,
222115,"Rob Schneider: Asian Momma, Mexican Kids (2020)",Comedy,2020,tt12724632,725082,,,,,,,,,,,
222117,Music (2020),Drama,2020,tt7541720,586101,,,,,,,,,,,
222137,The Devil All the Time (2020),Crime|Drama|Thriller,2020,tt7395114,499932,,,,,,,,,,,
222248,Dil Bechara (2020),Drama|Romance,2020,tt8110330,645484,,,,,,,,,,,
222356,Unhinged (2020),Thriller,2020,tt10059518,625568,,,,,,,,,,,
222364,The Outsider (2016),Drama|Thriller,2016,tt5114984,394161,,,,,,,,,,,
222410,Brochevarevaru Ra (2019),Crime|Thriller,2019,tt9742334,611754,,,,,,,,,,,
222455,Bill & Ted Face the Music (2020),Adventure|Comedy|Sci-Fi,2020,tt1086064,501979,,,,,,,,,,,
222477,Wonder Woman 1984 (2020),Action|Adventure|Fantasy,2020,tt7126948,464052,,,,,,,,,,,
222561,Chemical Hearts (2020),Drama|Romance,2020,tt5843876,621013,,,,,,,,,,,
