movieId,imdbId,tmdbId
167392,5074352,360814
167448,4694518,406104
167496,0156805,201633
167502,0000070,129865
167504,0215764,189820
167536,1828976,81440
167544,4572514,388399
167546,1800302,334524
167570,4635282,432192
167596,0126839,89433
167606,0340078,231218
167634,3401882,345922
167638,2072233,324542
167640,4731136,340837
167674,3910814,389630
167682,4630550,340481
167696,4940370,404791
167738,1293847,47971
167740,4030600,292280
167746,4116284,324849
167762,3643216,269246
167770,0263206,148039
167786,1389139,335791
167788,0097253,72955
167806,4993964,382598
167810,0075764,106876
167812,0008329,400749
167814,5771640,413837
167824,0105125,85755
167832,4857264,411088
167838,4217392,383785
167850,5251328,374205
167968,2302925,102053
167986,4578118,345925
167990,4714568,408159
168026,3067038,211387
168056,0279204,24068
168070,1079956,242049
168088,0238251,228987
168122,4954522,393519
168126,5577742,433244
168172,1390471,20837
168202,4604496,332665
168210,5231812,380622
168246,2278870,401222
168248,4425200,324552
168250,5052448,419430
168252,3315342,263115
168254,3731562,293167
168266,2763304,180863
168280,3625516,362583
168282,0199554,34163
168286,1691916,397837
168288,1082807,341006
168326,5462602,416477
168328,5962210,411741
168330,5710514,425591
168336,0097419,125114
168344,1972591,274857
168348,5147214,403605
168352,3216348,241258
168366,2771200,321612
168406,0054098,44519
168408,5325452,380124
168412,1262877,18955
168418,3874544,295693
168420,2494376,408220
168434,5974388,412203
168492,5726616,398818
168498,2592614,173897
168554,3171832,414190
168588,2212670,217667
168608,2396589,414425
168610,6265828,428449
168612,1219827,315837
168618,4444438,371445
168626,4834220,429698
168636,4795546,380623
168660,0156248,59482
168672,0353161,21062
168712,4465564,341174
168714,1781058,346681
168738,3622110,420245
168748,5599918,393263
168758,4482858,355930
168778,1330018,352885
168792,1226766,331588
168862,6343706,430780
168962,5571734,415358
169028,3335606,363126
169034,5662106,394269
169164,2062700,330947
169166,5541240,401104
169180,4671002,381064
169218,5635086,428493
169220,5639354,429191
169240,4464270,440361
169252,0887734,32532
169256,4305148,371447
169298,4655630,423246
169352,5841088,415725
169480,3544014,361018
169482,3043252,352205
169490,5038372,384581
169530,4571288,427416
169584,5038776,360408
169656,2378507,336000
169670,4255304,378018
169756,1661275,340101
169762,4827986,354285
169764,4714782,340676
169782,4258440,371504
169812,5598100,434616
169842,2872518,345938
169858,4214614,294928
169864,5442430,395992
169900,1212428,314095
169902,4573516,347882
169906,2401256,414399
169912,0248752,26797
169916,1562392,24979
169924,2870350,194144
169982,3717490,305470
169984,2316204,126889
169992,4158096,334521
170113,0059927,47616
170117,1255891,99343
170127,0203082,31501
170143,0069497,78089
170151,5814592,415401
170153,3203620,401546
170193,0162212,15043
170207,5133392,405670
170213,0339881,211798
170253,5795086,412302
170261,5638094,392790
170279,0116033,19002
170281,0364376,27296
170289,0410650,9711
170295,0111293,20860
170303,0089470,15982
170305,0418131,18500
170341,2063618,269572
170355,1619856,185789
170357,6648926,444705
170399,0493405,417644
170403,2568862,353070
170405,3722062,286538
170407,5657028,398929
170411,6649108,444706
170441,1922551,104858
170555,5121816,420648
170573,0000574,20105
170597,0219251,129229
170611,0207639,38577
170627,2398241,137116
170629,5155780,376134
170641,0049917,54970
170645,1730768,289222
170659,0091572,6107
170693,1545985,63077
170697,4481414,400928
170699,5767182,399615
170705,0185906,331214
170709,6315800,408647
170727,3021686,415647
170729,6736782,449674
170745,1837492,450980
170751,4581576,390051
170777,0216434,72215
170787,5001718,417678
170789,6003368,417830
170799,5334704,284457
170813,1469304,339846
170815,3462710,418437
170817,2334871,373569
170827,2345759,282035
170843,0122734,180093
170863,4838534,401484
170871,4621630,403509
170875,4630562,337339
170879,0008775,135275
170893,3198000,421443
170913,4814760,390582
170915,4108134,370722
170917,5039088,392818
170939,2091256,268531
170945,4695012,418078
170949,4411596,413998
170957,3606752,260514
170959,3721954,359784
170995,0001463,53759
171007,4572792,382614
171011,5491994,420714
171059,4432980,345906
171093,0089108,13651
171109,6574272,443319
171171,3530344,426224
171173,0249853,57837
171179,0246642,25160
171191,0087291,33914
171193,5068650,390883
171207,1724970,271404
171233,6193424,426264
171253,5805752,403431
171263,4991512,412209
171271,0814187,37406
171315,2582576,390054
171437,0282108,59219
171439,4805316,409297
171491,1734493,291276
171495,0081846,409926
171541,0255958,63958
171555,5526660,402223
171575,0256459,52805
171581,2582784,421471
171583,5112578,396940
171593,2473476,339158
171607,3598108,405050
171611,4849438,350312
171621,0098623,71209
171631,6264596,455601
171661,6373590,439998
171703,0143907,54514
171749,0877057,419787
171751,0374887,19625
171757,1935897,203835
171759,5592248,399019
171763,3890160,339403
171765,3967856,387426
171783,0100694,19830
171889,6268052,450530
171919,2484224,330628
171925,3896738,408439
171957,2168938,167313
171971,0105791,54400
172037,0302739,3003
172043,5576334,387938
172065,5809020,402582
172067,6067832,456348
172251,0452660,15075
172255,0295432,14543
172385,4418398,351281
172433,2674358,302150
172435,3621288,260522
172449,5256722,398920
172455,5929750,429107
172461,6714534,448448
172463,2710826,214256
172475,0076794,266135
172485,2420886,203665
172489,0118824,39346
172511,0958860,421550
172529,0097244,16269
172547,3469046,324852
172549,5936692,408292
172565,0073841,108808
172577,0219233,145760
172583,3066856,213321
172585,0209074,72203
172595,0112366,51191
172599,0050173,104674
172637,0219263,74535
172663,6253522,456187
172675,0450077,62999
172719,0285800,56759
172737,0123360,39137
172743,3839880,428948
172763,0078673,38329
172777,0116147,25571
172781,0768690,197057
172831,0937373,27283
172871,1846473,69097
172877,0372764,24675
172879,0368576,24960
172881,0350934,24357
172889,0366178,24959
172905,0366028,444623
172915,1462059,355426
172935,0052751,19715
172945,0105654,41313
173007,6574146,409421
173107,0118137,87874
173139,4334266,316154
173145,3450958,281338
173161,1458169,293768
173169,2381375,161337
173197,4995790,401246
173203,3859310,341689
173205,5536736,396398
173209,4758646,354287
173241,6110504,438493
173281,5991206,412363
173291,2239822,339964
173325,5059782,412280
173331,4964310,447236
173335,0108194,41075
173369,5742374,398181
173407,2190483,144804
173415,5050788,381070
173459,4901304,352202
173467,6948354,459295
173477,5643380,413666
173499,2090465,76812
173549,0403078,36695
173581,0810817,76012
173613,1132130,16266
173619,0091093,30163
173623,0407658,2791
173629,1043842,13981
173671,0155841,83459
173799,0090371,72811
173807,0171869,63584
173827,0439662,8453
173831,6830780,436994
173873,0115195,26787
173883,5424972,384160
173895,0076732,37177
173921,0000131,104462
173925,1536537,406990
173941,2406566,341013
173977,0000075,104466
174017,4721124,339987
174045,2417712,336890
174055,5013056,374720
174141,0071203,64847
174181,6792200,458298
174183,0000614,150396
174215,0000832,49270
174261,0000840,131085
174329,0001265,189586
174349,0132534,179549
174371,4694544,345915
174395,4443658,406994
174423,6990734,461955
174439,5119260,381024
174479,4289434,312174
174489,3633758,255384
174511,2107851,81202
174519,3424690,403368
174541,0313680,13683
174545,0435286,34065
174569,0084646,56784
174585,3371366,335988
174697,3899154,326446
174709,0065848,36179
174727,4846232,429200
174783,0953456,462747
174815,4481514,345914
174817,0071493,257698
174819,6587094,449758
174821,4132190,440143
174859,6135348,451945
174905,0386907,32228
174909,5439796,399170
175139,0028119,67713
175141,6333056,428501
175165,5541848,415086
175187,3722614,313943
175195,5598292,431075
175197,1648190,353491
175199,5140878,396422
175217,0083053,41017
175221,6229252,440266
175239,4738174,417489
175267,4843344,348391
175285,2302921,138371
175291,0466103,65104
175301,5973364,428585
175303,1396484,346364
175355,4820284,390747
175371,3651062,73799
175387,0251333,70061
175397,0487132,196649
175409,1891942,79728
175459,1455195,160329
175475,4877122,378236
175485,1241317,351460
175499,0090784,132696
175557,0447372,153100
175569,5362988,395834
175579,5540188,428495
175585,4633690,339692
175635,1848826,75760
175649,5322012,440597
175655,3564472,417870
175661,1959563,390043
175665,0460890,95608
175667,5990474,414453
175673,1801552,339103
175693,5950978,412103
175773,0140399,66247
175783,5884234,410554
175791,6794424,450875
175809,3758172,390062
175813,2121382,265189
175823,4531694,277839
175831,6267732,433471
175977,0000242,104704
175987,5804948,430365
176085,5735280,434873
176099,4902904,422114
176101,4649466,343668
176103,3014284,274862
176105,2039338,400710
176141,0416099,92771
176173,4728386,409617
176213,3814486,327237
176223,0000359,49279
176237,0135453,49280
176295,6425560,427564
176347,0961119,27284
176349,6788942,455714
176351,1785635,416160
176355,2226597,290512
176371,1856101,335984
176419,5109784,381283
176423,6333060,432976
176521,4565520,339404
176551,4733640,369300
176567,3986820,430231
176601,2492564,452830
176603,1758810,372343
176615,6599340,435809
176621,1332537,77557
176661,5045032,428547
176685,1935089,364733
176751,3532216,337170
176767,5379294,466190
176773,0094668,45295
176801,1034415,361292
176809,6047298,440374
176847,0064703,46707
176881,0078281,27287
176883,0406516,300508
176919,6303866,426238
176921,6777338,437109
176927,4677924,396777
176929,5308322,440021
176933,1615160,379149
176935,1981128,274855
176937,3348730,298250
176973,3025712,221518
176989,0437020,51493
177069,0239096,73924
177091,5513260,411840
177095,5764096,456570
177101,2331047,395814
177119,6977240,460790
177207,4911780,383200
177225,5719700,427900
177231,5884230,425980
177233,4986134,390056
177237,4622512,369192
177243,5301662,392982
177261,6104206,459947
177285,5544384,413594
177287,2937366,346671
177339,3640710,438471
177343,4180286,432641
177415,0271049,473793
177497,5478478,384680
177503,3831344,469799
177559,0361030,474765
177565,7335938,474155
177573,0027593,53858
177587,5157682,421447
177589,3103342,215632
177593,5027774,359940
177601,5157326,452000
177607,1961175,415842
177615,4925292,391713
177639,0095803,30652
177651,5649144,394117
177665,0058202,91478
177669,1865503,77884
177689,5715874,399057
177763,3402236,392044
177765,2380307,354912
177771,0491175,395458
177787,5270948,432301
177803,0165942,149887
177827,0090925,55401
177867,5727282,397538
177869,5284414,357405
177877,3831636,416530
177883,7310906,473812
177939,6335734,430214
177951,2452242,443725
178059,0163186,18458
178061,5580036,389015
178085,3266284,317091
178279,2070793,294818
178357,1662500,354864
178401,5859238,407449
178447,3280262,393345
178461,1808673,193107
178495,0076293,97030
178509,5034266,433252
178521,4225622,419479
178523,6214928,452507
178613,0251654,16275
178667,3748172,343674
178679,4173170,408483
178827,4468740,346648
178839,1869347,419835
178843,7344360,477331
178861,5479616,441614
179005,6408226,434203
179053,7387408,475759
179073,0057936,4835
179085,5638642,433808
179091,4513316,411976
179119,4686844,402897
179133,3262342,339877
179135,6769208,463612
179137,6133130,420622
179145,0048765,366851
179155,2586120,414063
179163,2338454,423949
179169,0094068,166461
179173,0042871,52971
179221,5657856,398175
179247,6738136,467938
179275,5304464,399031
179285,3859272,413857
179299,6346162,462477
179317,6439636,460829
179325,5238240,434245
179331,3829920,395991
179333,5862312,441701
179345,6952604,457842
179401,2283362,353486
179409,4693358,411999
179411,5084170,426284
179415,5723286,471014
179417,7026230,479263
179479,6713862,460427
179495,4486986,345923
179499,0139861,66245
179587,6286216,437515
179615,7034316,471608
179643,1261043,303731
179655,6020236,414711
179701,7214842,474569
179709,5825380,429189
179749,3654796,396493
179779,6878038,437068
179811,6018306,419709
179815,6000478,413362
179817,4555426,399404
179819,2527336,181808
179821,6288694,445954
179881,1389072,301337
179913,4653586,420260
179919,0089866,106380
179941,5699154,432068
179967,0087521,47217
179983,5311542,423612
179995,0182014,53981
180031,5580390,399055
180037,5442456,470114
180045,4209788,396371
180071,3461882,241656
180095,2543472,406997
180099,5851904,453191
180205,0021815,39259
180231,5657846,419680
180245,6692354,464458
180261,3127022,444539
180263,0118460,106035
180265,7214762,469019
180293,0042376,36656
180297,3521126,371638
180325,7264080,470932
180367,3416536,347866
180435,1139592,55341
180437,6401004,449535
180497,6294822,446354
180537,7130740,476631
180555,5462326,401561
180587,3750872,340613
180591,7207238,470819
180763,2638900,334684
180799,0041671,24040
180833,6143568,456048
180985,1485796,316029
180987,3411444,364689
181115,3011960,323368
181135,5212918,438424
181205,1727497,476996
181289,1455241,81311
181315,5776858,400617
181355,1334272,42982
181357,1691338,51888
181559,0392049,4991
181571,6186362,424060
181593,6272704,424727
181625,2224307,185935
181671,3901826,435129
181751,0169102,19666
181777,0032814,73999
181841,0040298,55367
181845,0041266,53770
182089,0035197,68501
182125,0034670,55461
182131,0028796,62405
182137,0038836,31518
182153,0031241,55095
182159,0025641,109299
182161,0022730,66829
182199,0023422,67167
182221,0022420,67602
182369,3780500,438259
182419,6175394,471968
182475,4400994,438457
182479,6336356,430447
182517,1844016,115428
182537,0000410,129863
182547,6680858,469108
182557,6868216,457840
182637,0366179,24358
182643,1401657,90851
182669,0118700,98544
182679,7608534,449755
182715,2798920,300668
182723,2395695,488705
182727,6881890,485517
182731,0393596,124117
182783,7048622,468284
182791,5612576,445203
182813,6185286,483010
182819,1966359,354861
182823,5519340,400106
182825,5294550,446791
182835,6802308,453201
182873,4649814,362056
182949,0057484,367997
182993,5813916,427008
183011,1590193,399035
183041,2514976,284106
183087,5987402,444218
183125,6148156,432139
183159,6958212,468210
183197,7807952,488223
183221,6892206,485894
183227,7808620,494368
183293,7001906,486982
183295,5726086,406563
183323,5751998,412000
183329,7320560,474433
183349,7518466,466485
183377,0091923,84632
183421,2873282,401981
183423,6700846,455008
183445,7642818,477313
183461,5516154,488654
183497,5539052,419472
183529,5653514,430043
183543,0097365,3688
183589,4477536,337167
183597,4652650,338768
183603,0077851,82070
183605,1388418,384583
183611,2704998,445571
183613,5649108,397722
183619,1259528,449443
183635,4500922,336843
183661,5979874,449574
183695,5886440,399366
183699,7057496,488623
183701,1413492,429351
183803,7111402,499159
183815,7608028,485774
183817,6462462,452187
183829,5707048,490039
183833,4701724,387592
183837,5083738,375262
183843,6998518,460885
183849,3807496,433946
183869,7784604,493922
183897,5104604,399174
183909,5566790,391710
183953,2396429,110345
183985,5827212,422708
184015,5783956,433310
184017,1464763,401371
184019,0003973,110803
184023,7153766,467660
184099,6083648,437375
184157,6138228,469916
184165,5935704,432527
184179,0097416,59265
184205,2392447,303904
184213,6967980,467106
184233,2016894,85985
184239,5117670,381719
184253,2548396,384521
184257,5189670,502892
184289,3576728,332718
184353,4351548,396774
184357,0481459,64230
184399,7014006,489925
184401,6260342,440627
184455,3838634,360119
184471,1365519,338970
184473,7388562,476968
184481,3822396,262970
184493,3534294,456022
184505,0138587,132183
184509,5182856,392795
184567,0437171,19151
184623,3721964,340022
184641,5607028,426285
184689,5085522,461992
184721,6053438,458737
184793,6263618,493483
184807,7218518,447856
184831,4915672,409582
184855,5618752,442947
184865,2296777,370567
184885,6075734,441559
184901,4555804,332816
184931,1137450,395990
184937,6119856,450489
184941,7581902,498598
184987,1620680,407451
184997,5164432,449176
185001,6791096,460668
185029,6644200,447332
185031,4244998,399360
185033,4547194,419831
185103,0055478,80687
185109,6108178,419743
185169,1285009,371608
185171,5360952,430040
185179,2246526,253261
185273,0054395,9633
185277,0025592,269403
185295,2011311,199928
185313,7863198,497713
185319,7946422,506072
185335,2237324,505579
185385,4799066,419478
185421,4058368,333653
185423,6061074,502122
185435,3317234,456750
185443,7830574,508933
185473,2531344,437557
185475,6002232,451657
185537,6509058,480853
185545,2140507,418879
185551,6522846,440888
185585,2557478,268896
185591,7067390,469033
185597,5779540,418667
185709,5788462,416148
185769,5325492,395948
185869,6210996,505177
185927,7768848,510882
185957,3278224,355196
185977,3203528,467632
185979,5516328,429417
185987,6217608,453278
185989,6772950,460019
185999,5628302,470918
186003,1667321,391714
186005,6857166,502682
186053,1603900,308181
186093,0271812,226239
186173,0064932,62925
186249,6063050,464502
186253,0024578,127409
186305,1880399,419635
186311,1289403,451480
186341,0023227,85051
186483,0478305,13340
186495,6874964,495029
186539,8054150,497726
186587,2231461,427641
186591,4205128,317422
186631,4964788,401545
186655,1988774,135212
186677,0255643,247729
186777,3279630,459697
186809,0079472,18812
186837,0080819,187565
186863,4669264,399248
186923,4692234,342179
186933,0098063,50270
186947,6857988,515841
186953,7158430,470333
186983,7664504,489988
186985,7451284,485942
187001,5085924,362826
187015,0075778,179162
187023,6543420,446663
187031,4881806,351286
187051,6675244,471853
187067,0859635,50022
187085,7448180,513691
187097,8088944,488621
187141,6299592,469069
187213,6890582,452015
187221,5371572,368304
187231,6212478,489931
187301,0041655,102157
187307,0057361,129409
187323,0042928,88766
187375,0034524,84669
187389,0041488,87211
187427,0074868,65935
187455,6324614,440626
187457,7632930,497722
187461,6566830,503758
187495,6744044,507143
187501,3892172,443463
187505,5610554,400579
187523,6763252,475094
187531,8271714,520594
187539,0034461,81210
187541,3606756,260513
187561,7519174,488740
187581,1918669,211462
187583,7455754,463088
187593,5463162,383498
187595,3778644,348350
187601,5397194,396806
187611,6306064,429300
187613,3799232,454983
187691,0352443,31476
187709,2370230,322517
187717,7681902,490003
187723,5304992,384677
187815,7689964,493099
187921,0422320,63647
187945,5688868,436373
188067,6060156,437033
188103,0177880,208245
188111,5275866,373339
188183,8335880,520736
188189,5688932,424781
188191,5910344,433503
188199,0388458,11394
188207,6543652,440298
188215,6851066,458080
188233,7120532,468204
188275,0340842,39474
188301,5095030,363088
188307,5220122,400155
188309,5758778,447200
188317,7334528,474335
188365,5517462,463738
188379,2643308,227199
188477,7410684,518045
188541,3860916,425972
188561,0479651,17888
188607,6736812,447685
188623,7282468,491584
188675,6768578,483184
188679,0360556,401905
188697,6752992,481432
188749,3766354,345887
188751,6911608,458423
188753,4761916,505058
188773,8075192,505192
188797,2854926,455980
188829,8267604,517814
188859,7323600,466565
188939,7093470,463353
188941,5691670,396461
189035,4520924,459938
189041,5052474,400535
189061,5164184,417643
189203,6499752,500664
189215,6556552,443398
189241,5834262,406761
189329,4602066,467952
189331,6663582,454992
189333,4912910,353081
189361,0062446,29790
189363,5164214,402900
189401,6156656,526475
189443,0087660,14132
189455,0095683,19037
189475,6257174,426613
189481,6266826,31
189497,5342650,457832
189549,4575328,448916
189577,4357394,411143
189637,3838700,289280
189667,6316138,472454
189701,8033592,508747
189713,7349662,487558
189757,1503096,38277
189767,3499754,280511
189783,4575576,420814
189785,4086018,354279
189809,4266076,457955
189847,0079835,265235
189873,8075496,514754
189885,6742252,486947
189889,7472352,489994
189893,4281724,420634
189991,5371168,407447
190017,7167658,487670
190027,7534054,485189
190029,3665498,478528
190077,6628102,418472
190085,5246700,475210
190089,8465676,529531
190183,4073790,445651
190197,0151275,146661
190271,4621398,408371
190287,5690360,439015
190347,4952054,456280
190361,6264954,473334
190385,0053764,198909
190391,5061564,427025
190399,7946836,518764
190407,0951144,50550
190481,1190545,20523
190489,0039686,140090
190509,8290698,517991
190551,7242142,489930
190553,5540992,476335
190555,7668870,489999
190611,4712076,457243
190743,6859352,456086
190813,6017942,425505
190837,6190348,473706
190939,7040874,484247
190947,2328900,457136
190957,6793280,524789
190963,7156222,474331
190979,6494418,438689
191113,8617844,532374
191187,1047544,42280
191199,0810928,9916
191243,5806646,438455
191277,4807272,401272
191351,3846674,466282
191357,5737582,460279
191367,3829266,346910
191425,0995845,97512
191441,1308728,412988
191459,4971344,440161
191469,4532826,375588
191479,6182908,446894
191483,5814060,439079
191489,6850820,458594
191495,4537896,438808
191521,0052337,192336
191731,2403415,189711
191799,3201640,429415
191805,2018069,414191
191869,2837574,429203
191941,7689966,493100
192013,6090044,535488
192019,2401199,232612
192045,7125860,465914
192051,7858616,498062
192109,7476236,489985
192111,0261311,62191
192179,5084388,363211
192209,8176578,513347
192233,5021522,361839
192243,0176047,260604
192245,6628394,446021
192283,3104988,455207
192285,6386748,438146
192307,4779682,345940
192315,6905696,457943
192319,5208252,493551
192359,7725144,538523
192377,5664636,442062
192379,1213641,369972
192381,6217306,424121
192383,1226837,451915
192385,1517451,332562
192389,1270797,335983
192393,6781982,454293
192489,7545566,491474
192497,6532374,506025
192503,7738450,502422
192537,8232232,525057
192551,4560436,347375
192559,2119543,463821
192561,5057140,395841
192579,6921996,463272
192615,7841496,513223
192649,7745068,505262
192753,3282076,455957
192755,6113122,504331
192761,2140629,490004
192777,3960240,538604
192803,1727824,424694
192989,1609159,84057
192997,5501104,517839
193041,7914416,513434
193055,4438594,424118
193059,4653492,466997
193065,6155172,426426
193067,7950334,503742
193147,4003440,398173
193175,2388771,407436
193185,8632862,532908
193243,7133686,523777
193333,0108768,173736
193365,0181956,375030
193449,5613484,437586
193455,7589524,496743
193465,6224502,531145
193477,6679794,454227
193533,5979872,420426
193543,3973724,375860
193565,1636780,71172
193587,8391976,483455
193589,7008872,472451
193595,6485928,452731
193599,8359848,507076
193605,7464188,475220
193613,0105900,84415
193635,6923462,517975
193647,5177088,446807
193697,4827558,376865
193705,6835498,527248
193745,3948174,339254
193753,2387449,426479
193793,6981702,505015
193811,6923858,467240
193884,2967856,378107
193888,7400118,537791
193900,7280898,474354
193906,6116856,449992
193916,6900448,475215
193942,7401588,491418
193944,6412452,537996
193950,7775622,515042
193954,5523010,426543
193956,2709692,360920
193958,6343314,480530
193962,2113625,79379
193970,2173244,265331
194002,2039349,450050
194004,1502407,424139
194006,4154916,300681
194016,5848272,404368
194058,1273221,220882
194134,6426028,475930
194206,4971408,505063
194256,0068359,13479
194296,6188002,440775
194312,5536610,458342
194348,4595882,401847
194396,4530422,438799
194398,3525168,468219
194400,4218572,401469
194402,7440432,504561
194448,6966692,490132
194520,7826276,493675
194530,8707374,532973
194556,7549892,489430
194580,6495714,370800
194622,0092028,155526
194638,6952960,489927
194664,7905466,543580
194696,8108198,534780
194738,2315596,283601
194783,9060534,550302
194903,8783042,549484
194929,6404896,539517
194947,8361028,521935
194951,2737304,405774
194959,7137380,471507
194969,9036126,517596
194975,5960374,429202
195009,0209942,144597
195067,6829180,525460
195157,3464290,383267
195159,4633694,324857
195161,5028340,400650
195163,4701182,424783
195165,1255919,426563
195167,4669788,339380
195209,6259380,461130
195217,8231960,557891
195245,0093896,50482
195257,4269118,500535
195261,0385639,45795
195281,5059510,359043
195295,6491178,438674
195303,6864046,463319
195403,0234182,225327
195425,2016961,414278
195463,6676028,448447
195485,6769280,451925
195497,6266538,429197
195533,5690810,428836
195551,7298400,441393
195639,8954732,556803
195649,6485304,438373
195745,2368254,475132
195757,5734576,434555
195777,1571234,428078
195823,2990140,527435
195849,4878482,472734
195901,2339437,469447
195921,7959026,504172
196021,6523720,416194
196067,7286916,489471
196073,8239946,538858
196115,7616974,539784
196121,8725958,535550
196175,3289724,351044
196181,0035529,53998
196191,7489816,487476
196199,0416316,13334
196201,0899239,462152
196223,2274648,456740
196341,2126357,503616
196381,8155182,518158
196395,7336572,504056
196417,2386490,166428
196487,7167686,487672
196491,8001346,527729
196507,0242459,148613
196619,9334162,562155
196653,1031282,71831
196707,7725596,547654
196733,5963066,566556
196737,1183684,51534
196745,8755316,535170
196863,3127902,438440
196889,6823368,450465
196891,3513498,280217
196893,5719748,438650
196895,6476140,452832
196937,7961060,503314
196947,6256872,467467
196969,7262882,450001
196989,2508258,256199
196997,9495224,569547
197117,7329810,502157
197141,5304996,516630
197175,0437086,399579
197177,6865690,467956
197179,2076822,412656
197191,8260226,451713
197197,8236336,524348
197201,6513120,445629
197203,1488606,399361
197207,6820256,453755
197227,5132392,557658
197283,7077824,500688
197305,2987718,495779
197343,5886046,522681
197365,7707314,543774
197453,5451118,493900
197485,9382596,573560
197529,1987680,440472
197537,7043012,463684
197549,5338222,428099
197575,5970844,472138
197591,7616798,508763
197605,8806104,549859
197619,0042578,92634
197651,7984766,504949
197659,8306938,518500
197663,8155288,512196
197689,4139588,483906
197691,9412098,567860
197707,3256226,433249
197709,6198946,484437
197711,6857112,458723
197729,5959980,410331
197761,0044404,414831
197787,0041450,67824
197815,0038333,34929
197835,0036444,205638
197855,0021664,139753
197875,2481498,457799
197877,9351980,565716
197879,8760684,549559
197881,7671064,529862
197883,8637428,565310
197885,8151874,512263
197927,0179214,116402
197989,0386751,45072
198043,0156531,224658
198101,6916362,479226
198111,6127004,487083
198141,6533240,441282
198145,8201170,543540
198147,6472976,527641
198151,1464335,335787
198157,7139936,475303
198161,0081204,230048
198185,0278784,452522
198237,0451041,82304
198261,9225192,554972
198265,7605074,535167
198519,0107587,250586
198523,0092691,25920
198527,7197544,475864
198611,7236034,504253
198691,0235280,127554
198715,7681970,557635
198781,8291224,554600
198791,6563576,509730
198795,3088036,239459
198831,7670212,505706
198835,2180481,56102
198999,0470967,32170
199009,0404777,13970
199017,8951058,551653
199073,5968394,429471
199075,6902696,491473
199091,2378145,445245
199219,6079516,524251
199223,0837563,157433
199237,8041276,525183
199247,6803040,487625
199307,2639336,471506
199333,7125774,483983
199350,9536832,574074
199402,7807026,534939
199412,0116073,40147
199452,0469965,27732
199454,4937214,442928
199470,7458762,484468
199488,5791732,461775
199526,0169895,89027
199538,9573980,586129
199566,5977276,433502
199596,9358206,566235
199668,0029943,57472
199694,2129997,286558
199902,7316576,564082
199908,5478446,502190
199910,5932728,411728
199928,6851430,575803
199932,4187366,484432
199952,4075322,367961
199968,8740778,574436
199974,5461944,416144
199976,0441821,27760
200100,5553810,510228
200110,0800325,327331
200174,0078784,56503
200200,6908274,529216
200256,3861390,329996
200300,6643972,449985
200306,1489887,505600
200322,1298644,449562
200328,3907584,342470
200332,2066051,504608
200354,1860242,500682
200368,4110388,457915
200406,1133936,39204
200520,8191502,483297
200540,6139732,420817
200556,0043435,25726
200630,6348138,458253
200638,3361792,468224
200678,6211976,500904
200686,6469548,553141
200806,8265928,570131
200818,6146586,458156
200820,3741700,373571
200822,6565702,320288
200824,5113040,412117
200838,5884052,447404
200842,8385474,522518
200864,8752440,537056
200866,6062774,417466
200938,8695030,535581
201008,9150172,586044
201072,9358044,565719
201200,8075260,515248
201208,9239888,571495
201268,0328116,142046
201316,6920356,473019
201340,7984734,503919
201368,2139881,459992
201394,0297389,17651
201476,5037840,369560
201534,0805419,319311
201546,0782399,319309
201586,2283336,479455
201588,1979376,301528
201594,7752126,531309
201616,8860786,573310
201646,8772262,530385
201662,7957694,502292
201737,7347846,474764
201741,3382636,250667
201749,1618434,514999
201773,6320628,429617
201811,8079248,515195
201889,8129794,546630
201939,1494933,258209
201957,0388437,10417
201975,5842792,365693
201993,8963708,597088
202037,9612680,576692
202075,3168674,366278
202101,7734218,513045
202103,6292852,505948
202143,0868394,319203
202153,6869362,512019
202155,7339248,480001
202157,8956390,539685
202159,8364368,511987
202195,8743064,582607
202237,8291806,519010
202381,0095471,254269
202393,7374948,513576
202421,8179388,531306
202423,9169592,573915
202429,7131622,466272
202435,10199640,517148
202439,6751668,496243
202469,6090846,509335
202481,0268509,99216
202497,10199590,586863
202517,5513770,381693
202519,8663516,533642
202533,10090796,591278
202561,9412268,567973
202567,0077848,86502
202575,6107548,523172
202599,1016268,13020
202643,0366635,41218
202711,4943998,538225
202719,10055770,592675
202749,8613070,531428
202799,5862166,529983
202823,0011144,40575
202934,7456310,484641
202988,5964412,412444
203056,1830586,57941
203110,7350614,549935
203152,9128686,550201
203160,4353250,522039
203208,3387520,417384
203218,7343762,521777
203222,6105098,420818
203224,7547410,499701
203244,4463894,486131
203270,7471004,480308
203278,7645122,508101
203296,8980868,532953
203322,4364194,463257
203375,1950186,359724
203393,6772804,480042
203395,6964076,561325
203513,8350360,521029
203519,6806448,384018
203523,7349910,480100
203635,0182916,436063
203663,0013341,81443
203904,8266310,534259
203934,8781414,539892
203950,0492714,43628
204038,0162152,531461
204058,0112761,30662
204152,8368406,458305
204158,9426210,568160
204198,3503068,541099
204268,1206885,522938
204274,0041631,36461
204294,9358204,566222
204302,8108164,533148
204318,4068576,400090
204328,7985692,527385
204334,8485364,582913
204352,2935510,419704
204388,8991268,566213
204396,8500038,538675
204438,0780621,24427
204512,8634348,582070
204538,1507002,365958
204542,7349950,474350
204610,9850064,585077
204686,7638348,513310
204688,1833116,466081
204690,5294518,483202
204692,4687108,523139
204694,5814534,431693
204696,9173418,555974
204698,7286456,475557
204702,2365580,405177
204704,7798634,567609
204708,8816194,586592
204710,8233874,538227
204750,3009772,501989
204826,5822564,487680
